##QueryTarget=ABCG2
##QueryTargetLocation=4:89011416-89080011(-)
#Chromosome Position TotalSamplesCovered AvgSampleReadDepth TotalEAsamplesCovered AvgEAsampleReadDepth  TotalAAsamplesCovered AvgAAsampleReadDepth
4 89036202 5379 87.0 3510 90.0 1869 82.0
4 89036203 5379 87.0 3510 90.0 1869 82.0
4 89036204 5379 85.0 3510 88.0 1869 80.0
4 89036205 5379 84.0 3510 86.0 1869 78.0
4 89036206 5379 83.0 3510 85.0 1869 78.0
4 89036207 5379 82.0 3510 85.0 1869 77.0
4 89036208 5379 80.0 3510 83.0 1869 75.0
4 89036209 5379 79.0 3510 81.0 1869 74.0
4 89036210 5379 78.0 3510 81.0 1869 73.0
4 89036211 5379 76.0 3510 79.0 1869 72.0
4 89036212 5379 75.0 3510 77.0 1869 70.0
4 89036213 5379 74.0 3510 76.0 1869 69.0
4 89036214 5379 73.0 3510 75.0 1869 68.0
4 89036215 5379 71.0 3510 73.0 1869 67.0
4 89036216 5379 70.0 3510 73.0 1869 66.0
4 89036217 5379 70.0 3510 72.0 1869 65.0
4 89036218 5379 69.0 3510 71.0 1869 65.0
4 89036219 5379 68.0 3510 71.0 1869 64.0
4 89036220 5379 68.0 3510 70.0 1869 63.0
4 89036221 5379 68.0 3510 70.0 1869 63.0
4 89036222 5379 67.0 3510 69.0 1869 62.0
4 89036223 5379 66.0 3510 68.0 1869 61.0
4 89036224 5379 65.0 3510 67.0 1869 60.0
4 89036225 5379 64.0 3510 66.0 1869 59.0
4 89036226 5379 63.0 3510 65.0 1869 58.0
4 89036227 5379 62.0 3510 64.0 1869 57.0
4 89036228 5379 60.0 3510 63.0 1869 56.0
4 89036229 5379 59.0 3510 62.0 1869 55.0
4 89036230 5379 58.0 3510 60.0 1869 54.0
4 89036231 5379 57.0 3510 59.0 1869 53.0
4 89036232 5379 57.0 3510 59.0 1869 52.0
4 89036233 5379 56.0 3510 58.0 1869 52.0
4 89036234 5379 55.0 3510 58.0 1869 51.0
4 89036235 5379 55.0 3510 57.0 1869 51.0
4 89036236 5379 54.0 3510 56.0 1869 50.0
4 89036237 5379 53.0 3510 56.0 1869 49.0
4 89036238 5379 52.0 3510 54.0 1869 48.0
4 89036239 5379 52.0 3510 54.0 1869 48.0
4 89036240 5379 51.0 3510 53.0 1869 47.0
4 89036241 5379 50.0 3510 52.0 1869 46.0
4 89036242 5379 49.0 3510 51.0 1869 45.0
4 89036243 5379 49.0 3510 51.0 1869 45.0
4 89036244 5379 48.0 3510 50.0 1869 44.0
4 89036245 5379 47.0 3510 49.0 1869 43.0
4 89036246 5379 47.0 3510 49.0 1869 43.0
4 89036247 5379 46.0 3510 48.0 1869 42.0
4 89036248 5379 44.0 3510 46.0 1869 40.0
4 89036249 5379 44.0 3510 46.0 1869 40.0
4 89036250 5379 43.0 3510 45.0 1869 39.0
4 89036251 5379 42.0 3510 44.0 1869 38.0
4 89036252 5379 41.0 3510 42.0 1869 37.0
4 89036253 5379 40.0 3510 42.0 1869 36.0
4 89036254 5379 39.0 3510 41.0 1869 36.0
4 89036255 5379 39.0 3510 41.0 1869 35.0
4 89036256 5379 38.0 3510 40.0 1869 35.0
4 89036257 5379 38.0 3510 40.0 1869 35.0
4 89036258 5379 38.0 3510 40.0 1869 34.0
4 89036259 5379 38.0 3510 40.0 1869 34.0
4 89036260 5379 37.0 3510 38.0 1869 33.0
4 89036261 5379 36.0 3510 38.0 1869 33.0
4 89036262 3086 41.0 2053 44.0 1033 35.0
4 89039209 2293 38.0 1457 39.0 836 37.0
4 89039210 5378 28.0 3510 29.0 1868 26.0
4 89039211 5377 28.0 3510 29.0 1867 27.0
4 89039212 5378 29.0 3510 30.0 1868 27.0
4 89039213 5378 30.0 3510 31.0 1868 28.0
4 89039214 5378 31.0 3510 32.0 1868 29.0
4 89039215 5378 32.0 3510 33.0 1868 30.0
4 89039216 5379 33.0 3510 34.0 1869 31.0
4 89039217 5379 33.0 3510 34.0 1869 32.0
4 89039218 5379 34.0 3510 35.0 1869 32.0
4 89039219 5379 35.0 3510 36.0 1869 33.0
4 89039220 5379 36.0 3510 37.0 1869 34.0
4 89039221 5379 37.0 3510 38.0 1869 35.0
4 89039222 5379 37.0 3510 38.0 1869 35.0
4 89039223 5379 38.0 3510 39.0 1869 36.0
4 89039224 5379 39.0 3510 40.0 1869 37.0
4 89039225 5379 41.0 3510 42.0 1869 38.0
4 89039226 5379 41.0 3510 43.0 1869 39.0
4 89039227 5379 43.0 3510 44.0 1869 41.0
4 89039228 5379 45.0 3510 46.0 1869 42.0
4 89039229 5379 46.0 3510 47.0 1869 43.0
4 89039230 5379 47.0 3510 48.0 1869 44.0
4 89039231 5379 48.0 3510 49.0 1869 45.0
4 89039232 5379 50.0 3510 51.0 1869 47.0
4 89039233 5379 50.0 3510 51.0 1869 47.0
4 89039234 5379 50.0 3510 52.0 1869 48.0
4 89039235 5379 51.0 3510 52.0 1869 49.0
4 89039236 5379 52.0 3510 53.0 1869 49.0
4 89039237 5379 53.0 3510 54.0 1869 50.0
4 89039238 5379 54.0 3510 55.0 1869 51.0
4 89039239 5379 55.0 3510 57.0 1869 53.0
4 89039240 5379 57.0 3510 59.0 1869 54.0
4 89039241 5379 58.0 3510 59.0 1869 55.0
4 89039242 5379 59.0 3510 61.0 1869 56.0
4 89039243 5379 60.0 3510 61.0 1869 57.0
4 89039244 5379 61.0 3510 62.0 1869 58.0
4 89039245 5379 62.0 3510 63.0 1869 59.0
4 89039246 5379 62.0 3510 64.0 1869 59.0
4 89039247 5379 63.0 3510 65.0 1869 60.0
4 89039248 5379 64.0 3510 66.0 1869 61.0
4 89039249 5379 66.0 3510 67.0 1869 63.0
4 89039250 5379 67.0 3510 68.0 1869 64.0
4 89039251 5379 68.0 3510 69.0 1869 64.0
4 89039252 5379 69.0 3510 70.0 1869 66.0
4 89039253 5379 71.0 3510 73.0 1869 68.0
4 89039254 5379 73.0 3510 75.0 1869 69.0
4 89039255 5379 74.0 3510 76.0 1869 70.0
4 89039256 5379 75.0 3510 77.0 1869 72.0
4 89039257 5379 77.0 3510 79.0 1869 74.0
4 89039258 5379 78.0 3510 80.0 1869 75.0
4 89039259 5379 80.0 3510 82.0 1869 77.0
4 89039260 5379 81.0 3510 82.0 1869 77.0
4 89039261 5379 82.0 3510 83.0 1869 78.0
4 89039262 5379 83.0 3510 85.0 1869 80.0
4 89039263 5379 85.0 3510 86.0 1869 81.0
4 89039264 5379 85.0 3510 87.0 1869 82.0
4 89039265 5379 86.0 3510 88.0 1869 82.0
4 89039266 5379 87.0 3510 89.0 1869 84.0
4 89039267 5379 89.0 3510 91.0 1869 85.0
4 89039268 5379 89.0 3510 91.0 1869 86.0
4 89039269 5379 89.0 3510 91.0 1869 86.0
4 89039270 5379 90.0 3510 91.0 1869 86.0
4 89039271 5379 90.0 3510 92.0 1869 87.0
4 89039272 5379 91.0 3510 93.0 1869 88.0
4 89039273 5379 92.0 3510 94.0 1869 89.0
4 89039274 5379 93.0 3510 95.0 1869 90.0
4 89039275 5379 93.0 3510 95.0 1869 90.0
4 89039276 5379 95.0 3510 97.0 1869 92.0
4 89039277 5379 95.0 3510 97.0 1869 92.0
4 89039278 5379 95.0 3510 96.0 1869 92.0
4 89039279 5379 95.0 3510 96.0 1869 92.0
4 89039280 5379 94.0 3510 96.0 1869 92.0
4 89039281 5379 96.0 3510 97.0 1869 93.0
4 89039282 5379 96.0 3510 98.0 1869 94.0
4 89039283 5379 98.0 3510 99.0 1869 95.0
4 89039284 5379 99.0 3510 100.0 1869 96.0
4 89039285 5379 99.0 3510 101.0 1869 97.0
4 89039286 5379 100.0 3510 102.0 1869 97.0
4 89039287 5379 101.0 3510 102.0 1869 98.0
4 89039288 5379 101.0 3510 102.0 1869 98.0
4 89039289 5379 101.0 3510 102.0 1869 98.0
4 89039290 5379 101.0 3510 102.0 1869 99.0
4 89039291 5379 103.0 3510 104.0 1869 101.0
4 89039292 5379 103.0 3510 104.0 1869 101.0
4 89039293 5379 104.0 3510 106.0 1869 102.0
4 89039294 5379 105.0 3510 106.0 1869 102.0
4 89039295 5379 107.0 3510 108.0 1869 104.0
4 89039296 5379 108.0 3510 109.0 1869 105.0
4 89039297 5379 108.0 3510 109.0 1869 106.0
4 89039298 5379 108.0 3510 109.0 1869 106.0
4 89039299 5379 108.0 3510 109.0 1869 106.0
4 89039300 5379 108.0 3510 109.0 1869 106.0
4 89039301 5379 110.0 3510 111.0 1869 108.0
4 89039302 5379 110.0 3510 111.0 1869 109.0
4 89039303 5379 112.0 3510 113.0 1869 110.0
4 89039304 5379 113.0 3510 114.0 1869 111.0
4 89039305 5379 113.0 3510 114.0 1869 112.0
4 89039306 5379 114.0 3510 115.0 1869 113.0
4 89039307 5379 114.0 3510 114.0 1869 112.0
4 89039308 5379 114.0 3510 115.0 1869 113.0
4 89039309 5379 114.0 3510 115.0 1869 113.0
4 89039310 5379 115.0 3510 116.0 1869 114.0
4 89039311 5379 116.0 3510 117.0 1869 115.0
4 89039312 5379 117.0 3510 118.0 1869 115.0
4 89039313 5379 117.0 3510 118.0 1869 115.0
4 89039314 5379 117.0 3510 118.0 1869 115.0
4 89039315 5379 117.0 3510 118.0 1869 115.0
4 89039316 5379 116.0 3510 117.0 1869 115.0
4 89039317 5379 117.0 3510 117.0 1869 115.0
4 89039318 5379 117.0 3510 118.0 1869 115.0
4 89039319 5379 117.0 3510 118.0 1869 116.0
4 89039320 5379 120.0 3510 120.0 1869 118.0
4 89039321 5379 121.0 3510 122.0 1869 119.0
4 89039322 5379 122.0 3510 123.0 1869 121.0
4 89039323 5379 122.0 3510 123.0 1869 120.0
4 89039324 5379 122.0 3510 123.0 1869 120.0
4 89039325 5379 123.0 3510 124.0 1869 121.0
4 89039326 5379 124.0 3510 125.0 1869 123.0
4 89039327 5379 126.0 3510 127.0 1869 124.0
4 89039328 5379 126.0 3510 127.0 1869 125.0
4 89039329 5379 127.0 3510 128.0 1869 126.0
4 89039330 5379 129.0 3510 130.0 1869 127.0
4 89039331 5379 129.0 3510 130.0 1869 128.0
4 89039332 5379 130.0 3510 131.0 1869 128.0
4 89039333 5379 129.0 3510 130.0 1869 127.0
4 89039334 5379 130.0 3510 131.0 1869 128.0
4 89039335 5379 131.0 3510 132.0 1869 129.0
4 89039336 5379 132.0 3510 133.0 1869 130.0
4 89039337 5379 134.0 3510 135.0 1869 132.0
4 89039338 5379 134.0 3510 135.0 1869 133.0
4 89039339 5379 136.0 3510 137.0 1869 134.0
4 89039340 5379 137.0 3510 138.0 1869 135.0
4 89039341 5379 136.0 3510 137.0 1869 134.0
4 89039342 5379 136.0 3510 137.0 1869 135.0
4 89039343 5379 137.0 3510 138.0 1869 135.0
4 89039344 5379 138.0 3510 139.0 1869 136.0
4 89039345 5379 137.0 3510 138.0 1869 136.0
4 89039346 5379 139.0 3510 140.0 1869 138.0
4 89039347 5379 138.0 3510 139.0 1869 137.0
4 89039348 5379 139.0 3510 140.0 1869 138.0
4 89039349 5379 139.0 3510 140.0 1869 138.0
4 89039350 5379 140.0 3510 140.0 1869 138.0
4 89039351 5379 139.0 3510 139.0 1869 137.0
4 89039352 5379 140.0 3510 141.0 1869 139.0
4 89039353 5379 139.0 3510 139.0 1869 138.0
4 89039354 5379 139.0 3510 140.0 1869 138.0
4 89039355 5379 140.0 3510 141.0 1869 139.0
4 89039356 5379 141.0 3510 142.0 1869 140.0
4 89039357 5379 140.0 3510 141.0 1869 139.0
4 89039358 5379 141.0 3510 142.0 1869 140.0
4 89039359 5379 141.0 3510 142.0 1869 140.0
4 89039360 5379 142.0 3510 143.0 1869 141.0
4 89039361 5379 142.0 3510 143.0 1869 142.0
4 89039362 5379 143.0 3510 143.0 1869 142.0
4 89039363 5379 144.0 3510 145.0 1869 143.0
4 89039364 5379 145.0 3510 145.0 1869 144.0
4 89039365 5379 146.0 3510 147.0 1869 145.0
4 89039366 5379 146.0 3510 147.0 1869 145.0
4 89039367 5379 146.0 3510 146.0 1869 145.0
4 89039368 5379 147.0 3510 147.0 1869 146.0
4 89039369 5379 148.0 3510 149.0 1869 147.0
4 89039370 5379 148.0 3510 148.0 1869 147.0
4 89039371 5379 146.0 3510 146.0 1869 145.0
4 89039372 5379 145.0 3510 145.0 1869 144.0
4 89039373 5379 145.0 3510 145.0 1869 144.0
4 89039374 5379 145.0 3510 145.0 1869 144.0
4 89039375 5379 144.0 3510 144.0 1869 143.0
4 89039376 5379 143.0 3510 144.0 1869 143.0
4 89039377 5379 142.0 3510 142.0 1869 142.0
4 89039378 5379 142.0 3510 142.0 1869 141.0
4 89039379 5379 139.0 3510 139.0 1869 139.0
4 89039380 5379 138.0 3510 138.0 1869 138.0
4 89039381 5379 137.0 3510 137.0 1869 137.0
4 89039382 5379 137.0 3510 137.0 1869 137.0
4 89039383 5379 136.0 3510 136.0 1869 136.0
4 89039384 5379 136.0 3510 136.0 1869 136.0
4 89039385 5379 136.0 3510 136.0 1869 136.0
4 89039386 5379 136.0 3510 136.0 1869 136.0
4 89039387 5379 136.0 3510 136.0 1869 136.0
4 89039388 5379 135.0 3510 135.0 1869 135.0
4 89039389 5379 135.0 3510 135.0 1869 135.0
4 89039390 5379 135.0 3510 135.0 1869 135.0
4 89039391 5379 135.0 3510 135.0 1869 135.0
4 89039392 5379 134.0 3510 134.0 1869 134.0
4 89039393 5379 133.0 3510 133.0 1869 133.0
4 89039394 5379 133.0 3510 133.0 1869 133.0
4 89039395 5379 133.0 3510 133.0 1869 133.0
4 89039396 5379 130.0 3510 130.0 1869 130.0
4 89039397 5379 128.0 3510 128.0 1869 129.0
4 89039398 5379 127.0 3510 127.0 1869 127.0
4 89039399 5379 127.0 3510 127.0 1869 127.0
4 89039400 5379 126.0 3510 125.0 1869 126.0
4 89039401 5379 124.0 3510 124.0 1869 125.0
4 89039402 5379 121.0 3510 121.0 1869 122.0
4 89039403 5379 121.0 3510 121.0 1869 121.0
4 89039404 5379 120.0 3510 120.0 1869 120.0
4 89039405 5379 118.0 3510 118.0 1869 118.0
4 89039406 5379 115.0 3510 115.0 1869 116.0
4 89039407 5379 114.0 3510 114.0 1869 115.0
4 89039408 5379 113.0 3510 113.0 1869 113.0
4 89039409 5379 113.0 3510 113.0 1869 113.0
4 89039410 5379 110.0 3510 110.0 1869 111.0
4 89039411 5379 109.0 3510 109.0 1869 109.0
4 89039412 5379 108.0 3510 108.0 1869 108.0
4 89039413 5379 104.0 3510 104.0 1869 104.0
4 89039414 5379 102.0 3510 102.0 1869 103.0
4 89039415 5379 100.0 3510 100.0 1869 100.0
4 89039416 5379 99.0 3510 99.0 1869 99.0
4 89039417 5379 98.0 3510 98.0 1869 98.0
4 89039418 5379 98.0 3510 98.0 1869 97.0
4 89039419 5379 95.0 3510 95.0 1869 95.0
4 89039420 5379 94.0 3510 94.0 1869 94.0
4 89039421 5379 93.0 3510 93.0 1869 93.0
4 89039422 5379 93.0 3510 93.0 1869 93.0
4 89039423 5379 92.0 3510 92.0 1869 92.0
4 89039424 5379 91.0 3510 92.0 1869 91.0
4 89039425 5379 90.0 3510 91.0 1869 90.0
4 89039426 5379 89.0 3510 89.0 1869 88.0
4 89039427 5379 88.0 3510 89.0 1869 88.0
4 89039428 5379 87.0 3510 88.0 1869 87.0
4 89039429 5379 86.0 3510 87.0 1869 85.0
4 89039430 5379 85.0 3510 86.0 1869 84.0
4 89039431 5379 83.0 3510 84.0 1869 82.0
4 89039432 5379 83.0 3510 83.0 1869 81.0
4 89039433 5379 82.0 3510 83.0 1869 81.0
4 89039434 5379 79.0 3510 80.0 1869 78.0
4 89039435 5379 78.0 3510 79.0 1869 77.0
4 89039436 5379 76.0 3510 77.0 1869 75.0
4 89039437 5379 74.0 3510 75.0 1869 73.0
4 89039438 5379 73.0 3510 74.0 1869 72.0
4 89039439 5379 72.0 3510 72.0 1869 70.0
4 89039440 5379 71.0 3510 72.0 1869 69.0
4 89039441 5379 69.0 3510 70.0 1869 67.0
4 89039442 5379 67.0 3510 68.0 1869 65.0
4 89039443 5379 66.0 3510 67.0 1869 64.0
4 89039444 5379 64.0 3510 65.0 1869 62.0
4 89039445 5378 61.0 3510 62.0 1868 59.0
4 89039446 5378 60.0 3510 61.0 1868 58.0
4 89039447 5378 59.0 3510 60.0 1868 57.0
4 89039448 5378 59.0 3510 60.0 1868 57.0
4 89039449 5378 57.0 3510 58.0 1868 55.0
4 89039450 5378 56.0 3510 57.0 1868 54.0
4 89039451 5378 55.0 3510 56.0 1868 53.0
4 89039452 5378 53.0 3510 54.0 1868 51.0
4 89039453 5378 51.0 3510 53.0 1868 49.0
4 89039454 5378 51.0 3510 52.0 1868 48.0
4 89039455 5378 50.0 3510 51.0 1868 48.0
4 89039456 5378 49.0 3510 51.0 1868 47.0
4 89039457 5378 49.0 3510 50.0 1868 47.0
4 89039458 5378 48.0 3510 49.0 1868 46.0
4 89039459 5378 47.0 3510 48.0 1868 44.0
4 89039460 5378 46.0 3510 47.0 1868 43.0
4 89039461 5378 45.0 3510 46.0 1868 43.0
4 89039462 5378 43.0 3510 44.0 1868 41.0
4 89039463 5378 43.0 3510 44.0 1868 41.0
4 89039464 3086 43.0 2053 45.0 1033 39.0
4 89042735 2292 20.0 1456 20.0 836 19.0
4 89042736 5378 22.0 3509 23.0 1869 20.0
4 89042737 5378 23.0 3509 24.0 1869 21.0
4 89042738 5379 23.0 3510 24.0 1869 22.0
4 89042739 5379 24.0 3510 25.0 1869 22.0
4 89042740 5379 25.0 3510 26.0 1869 23.0
4 89042741 5379 25.0 3510 26.0 1869 23.0
4 89042742 5379 26.0 3510 27.0 1869 24.0
4 89042743 5379 27.0 3510 28.0 1869 25.0
4 89042744 5379 27.0 3510 29.0 1869 25.0
4 89042745 5379 28.0 3510 30.0 1869 26.0
4 89042746 5379 29.0 3510 30.0 1869 27.0
4 89042747 5379 29.0 3510 31.0 1869 27.0
4 89042748 5379 30.0 3510 31.0 1869 28.0
4 89042749 5379 31.0 3510 32.0 1869 28.0
4 89042750 5379 32.0 3510 33.0 1869 29.0
4 89042751 5379 33.0 3510 34.0 1869 30.0
4 89042752 5379 33.0 3510 35.0 1869 31.0
4 89042753 5379 34.0 3510 36.0 1869 31.0
4 89042754 5379 34.0 3510 36.0 1869 32.0
4 89042755 5379 35.0 3510 37.0 1869 32.0
4 89042756 5379 36.0 3510 37.0 1869 33.0
4 89042757 5379 37.0 3510 38.0 1869 34.0
4 89042758 5379 37.0 3510 39.0 1869 35.0
4 89042759 5379 38.0 3510 39.0 1869 35.0
4 89042760 5379 39.0 3510 40.0 1869 36.0
4 89042761 5379 39.0 3510 41.0 1869 37.0
4 89042762 5379 41.0 3510 42.0 1869 38.0
4 89042763 5379 42.0 3510 44.0 1869 39.0
4 89042764 5379 43.0 3510 45.0 1869 40.0
4 89042765 5379 45.0 3510 47.0 1869 42.0
4 89042766 5379 46.0 3510 47.0 1869 42.0
4 89042767 5379 48.0 3510 50.0 1869 45.0
4 89042768 5379 49.0 3510 51.0 1869 46.0
4 89042769 5379 50.0 3510 52.0 1869 46.0
4 89042770 5379 52.0 3510 54.0 1869 48.0
4 89042771 5379 52.0 3510 54.0 1869 49.0
4 89042772 5379 53.0 3510 55.0 1869 50.0
4 89042773 5379 54.0 3510 55.0 1869 50.0
4 89042774 5379 54.0 3510 56.0 1869 51.0
4 89042775 5379 55.0 3510 57.0 1869 51.0
4 89042776 5379 57.0 3510 59.0 1869 54.0
4 89042777 5379 60.0 3510 62.0 1869 56.0
4 89042778 5379 61.0 3510 63.0 1869 57.0
4 89042779 5379 62.0 3510 64.0 1869 58.0
4 89042780 5379 63.0 3510 65.0 1869 59.0
4 89042781 5379 67.0 3510 69.0 1869 63.0
4 89042782 5379 68.0 3510 70.0 1869 63.0
4 89042783 5379 69.0 3510 71.0 1869 65.0
4 89042784 5379 70.0 3510 72.0 1869 66.0
4 89042785 5379 71.0 3510 74.0 1869 67.0
4 89042786 5379 72.0 3510 74.0 1869 68.0
4 89042787 5379 73.0 3510 75.0 1869 68.0
4 89042788 5379 73.0 3510 75.0 1869 69.0
4 89042789 5379 74.0 3510 76.0 1869 69.0
4 89042790 5379 74.0 3510 76.0 1869 70.0
4 89042791 5379 74.0 3510 77.0 1869 70.0
4 89042792 5379 75.0 3510 78.0 1869 71.0
4 89042793 5379 77.0 3510 79.0 1869 73.0
4 89042794 5379 80.0 3510 82.0 1869 76.0
4 89042795 5379 82.0 3510 84.0 1869 77.0
4 89042796 5379 83.0 3510 85.0 1869 78.0
4 89042797 5379 84.0 3510 87.0 1869 80.0
4 89042798 5379 85.0 3510 87.0 1869 80.0
4 89042799 5379 86.0 3510 88.0 1869 82.0
4 89042800 5379 87.0 3510 89.0 1869 83.0
4 89042801 5379 88.0 3510 90.0 1869 84.0
4 89042802 5379 90.0 3510 92.0 1869 85.0
4 89042803 5379 91.0 3510 93.0 1869 87.0
4 89042804 5379 93.0 3510 95.0 1869 88.0
4 89042805 5379 95.0 3510 97.0 1869 90.0
4 89042806 5379 96.0 3510 98.0 1869 92.0
4 89042807 5379 97.0 3510 99.0 1869 93.0
4 89042808 5379 98.0 3510 100.0 1869 94.0
4 89042809 5379 99.0 3510 101.0 1869 94.0
4 89042810 5379 101.0 3510 103.0 1869 97.0
4 89042811 5379 102.0 3510 104.0 1869 98.0
4 89042812 5379 102.0 3510 105.0 1869 98.0
4 89042813 5379 102.0 3510 104.0 1869 98.0
4 89042814 5379 104.0 3510 106.0 1869 100.0
4 89042815 5379 105.0 3510 107.0 1869 101.0
4 89042816 5379 106.0 3510 108.0 1869 102.0
4 89042817 5379 107.0 3510 109.0 1869 103.0
4 89042818 5379 106.0 3510 108.0 1869 103.0
4 89042819 5379 108.0 3510 110.0 1869 105.0
4 89042820 5379 108.0 3510 110.0 1869 105.0
4 89042821 5379 109.0 3510 110.0 1869 106.0
4 89042822 5379 110.0 3510 111.0 1869 107.0
4 89042823 5379 112.0 3510 113.0 1869 108.0
4 89042824 5379 113.0 3510 115.0 1869 110.0
4 89042825 5379 114.0 3510 116.0 1869 111.0
4 89042826 5379 113.0 3510 115.0 1869 110.0
4 89042827 5379 113.0 3510 115.0 1869 110.0
4 89042828 5379 113.0 3510 115.0 1869 110.0
4 89042829 5379 114.0 3510 115.0 1869 111.0
4 89042830 5379 115.0 3510 117.0 1869 113.0
4 89042831 5379 114.0 3510 116.0 1869 112.0
4 89042832 5379 115.0 3510 117.0 1869 113.0
4 89042833 5379 116.0 3510 117.0 1869 113.0
4 89042834 5379 117.0 3510 119.0 1869 115.0
4 89042835 5379 119.0 3510 120.0 1869 116.0
4 89042836 5379 119.0 3510 121.0 1869 116.0
4 89042837 5379 120.0 3510 121.0 1869 117.0
4 89042838 5379 122.0 3510 124.0 1869 120.0
4 89042839 5379 123.0 3510 125.0 1869 120.0
4 89042840 5379 125.0 3510 126.0 1869 122.0
4 89042841 5379 126.0 3510 128.0 1869 123.0
4 89042842 5379 127.0 3510 129.0 1869 124.0
4 89042843 5379 127.0 3510 129.0 1869 124.0
4 89042844 5379 126.0 3510 128.0 1869 123.0
4 89042845 5379 127.0 3510 128.0 1869 124.0
4 89042846 5379 128.0 3510 130.0 1869 125.0
4 89042847 5379 129.0 3510 130.0 1869 126.0
4 89042848 5379 131.0 3510 132.0 1869 127.0
4 89042849 5379 131.0 3510 133.0 1869 128.0
4 89042850 5379 134.0 3510 136.0 1869 130.0
4 89042851 5379 135.0 3510 137.0 1869 131.0
4 89042852 5379 134.0 3510 136.0 1869 131.0
4 89042853 5379 134.0 3510 136.0 1869 130.0
4 89042854 5379 134.0 3510 136.0 1869 131.0
4 89042855 5379 134.0 3510 136.0 1869 131.0
4 89042856 5379 135.0 3510 137.0 1869 132.0
4 89042857 5379 135.0 3510 136.0 1869 131.0
4 89042858 5379 136.0 3510 138.0 1869 133.0
4 89042859 5379 138.0 3510 140.0 1869 134.0
4 89042860 5379 138.0 3510 140.0 1869 134.0
4 89042861 5379 138.0 3510 140.0 1869 135.0
4 89042862 5379 140.0 3510 142.0 1869 136.0
4 89042863 5379 142.0 3510 144.0 1869 138.0
4 89042864 5379 143.0 3510 145.0 1869 139.0
4 89042865 5379 145.0 3510 148.0 1869 141.0
4 89042866 5379 147.0 3510 150.0 1869 142.0
4 89042867 5379 148.0 3510 150.0 1869 143.0
4 89042868 5379 148.0 3510 151.0 1869 143.0
4 89042869 5379 149.0 3510 151.0 1869 144.0
4 89042870 5379 150.0 3510 153.0 1869 145.0
4 89042871 5379 152.0 3510 155.0 1869 147.0
4 89042872 5379 153.0 3510 156.0 1869 148.0
4 89042873 5379 154.0 3510 157.0 1869 148.0
4 89042874 5379 156.0 3510 159.0 1869 150.0
4 89042875 5379 157.0 3510 160.0 1869 150.0
4 89042876 5379 160.0 3510 163.0 1869 153.0
4 89042877 5379 160.0 3510 164.0 1869 154.0
4 89042878 5379 161.0 3510 165.0 1869 155.0
4 89042879 5379 161.0 3510 165.0 1869 155.0
4 89042880 5379 162.0 3510 166.0 1869 155.0
4 89042881 5379 162.0 3510 165.0 1869 155.0
4 89042882 5379 163.0 3510 166.0 1869 156.0
4 89042883 5379 162.0 3510 166.0 1869 156.0
4 89042884 5379 163.0 3510 166.0 1869 156.0
4 89042885 5379 163.0 3510 167.0 1869 156.0
4 89042886 5379 162.0 3510 165.0 1869 155.0
4 89042887 5379 162.0 3510 166.0 1869 155.0
4 89042888 5379 161.0 3510 165.0 1869 154.0
4 89042889 5379 162.0 3510 166.0 1869 155.0
4 89042890 5379 162.0 3510 165.0 1869 155.0
4 89042891 5379 161.0 3510 165.0 1869 154.0
4 89042892 5379 162.0 3510 165.0 1869 155.0
4 89042893 5379 161.0 3510 165.0 1869 154.0
4 89042894 5379 162.0 3510 165.0 1869 155.0
4 89042895 5379 163.0 3510 166.0 1869 155.0
4 89042896 5379 162.0 3510 166.0 1869 155.0
4 89042897 5379 164.0 3510 168.0 1869 157.0
4 89042898 5379 164.0 3510 168.0 1869 156.0
4 89042899 5379 163.0 3510 167.0 1869 156.0
4 89042900 5379 162.0 3510 166.0 1869 155.0
4 89042901 5379 163.0 3510 166.0 1869 155.0
4 89042902 5379 163.0 3510 167.0 1869 155.0
4 89042903 5379 163.0 3510 167.0 1869 155.0
4 89042904 5379 164.0 3510 168.0 1869 156.0
4 89042905 5379 163.0 3510 167.0 1869 155.0
4 89042906 5379 163.0 3510 167.0 1869 155.0
4 89042907 5379 163.0 3510 167.0 1869 155.0
4 89042908 5379 162.0 3510 166.0 1869 155.0
4 89042909 5379 162.0 3510 166.0 1869 154.0
4 89042910 5379 162.0 3510 166.0 1869 155.0
4 89042911 5379 161.0 3510 165.0 1869 154.0
4 89042912 5379 160.0 3510 164.0 1869 153.0
4 89042913 5379 160.0 3510 164.0 1869 153.0
4 89042914 5379 158.0 3510 162.0 1869 152.0
4 89042915 5379 156.0 3510 160.0 1869 150.0
4 89042916 5379 156.0 3510 159.0 1869 149.0
4 89042917 5379 155.0 3510 158.0 1869 149.0
4 89042918 5379 154.0 3510 157.0 1869 148.0
4 89042919 5379 153.0 3510 156.0 1869 147.0
4 89042920 5379 152.0 3510 155.0 1869 147.0
4 89042921 5379 151.0 3510 154.0 1869 145.0
4 89042922 5379 150.0 3510 152.0 1869 144.0
4 89042923 5379 148.0 3510 151.0 1869 143.0
4 89042924 5379 146.0 3510 148.0 1869 141.0
4 89042925 5379 144.0 3510 147.0 1869 140.0
4 89042926 5379 140.0 3510 143.0 1869 136.0
4 89042927 5379 139.0 3510 141.0 1869 135.0
4 89042928 5379 138.0 3510 141.0 1869 134.0
4 89042929 5379 139.0 3510 141.0 1869 134.0
4 89042930 5379 137.0 3510 139.0 1869 133.0
4 89042931 5379 136.0 3510 138.0 1869 132.0
